ControlType,HideOnReports,IsQuantity,LinkID,LinkIDCategory,LinkIDProduct,LinkIDSubassembly,LinkIDWorkOrder,Modified,Name,Type,Value,ID,
1,False,False,238VOQ7YHCT10,,238IJQOYJXXF,,238VOPSEPRUE,False,Bid_Price,3,,54b901f1-4818-42b2-817c-06af22be8a6f
6,False,False,238VOQ7YHCV10,,238IJQOYJXXF,,238VOPSEPRUE,False,Bid_Item_ID,3,,6082417d-13f4-4a28-9f68-06af22be8a6f
1,False,False,238VOQ7YHCX10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Finish_Options,3,0,fce1c402-aeb4-477d-85a8-06af22be8a6f
1,False,False,238VOQ7YHCZ10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Finish_Options_Notes,3,,cc4ef9ed-aef3-4625-9ccb-06af22be8a6f
1,False,False,238VOQ7YHD110,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Distressing_Options,3,0,2de1643b-1a5d-4de8-915e-06af22be8a6f
1,False,False,238VOQ7YHD310,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Distressing_Options_Notes,3,,c0cf03a1-b68e-435c-b3c2-06af22be8a6f
1,False,False,238VOQ7YHD510,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Door_Style_Options,3,0,23ae999e-af93-4921-9c4c-06af22be8a6f
1,False,False,238VOQ7YHD710,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Door_Style_Options_Notes,3,,d180269a-f458-4f32-b212-06af22be8a6f
1,False,False,238VOQ7YHD910,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Sheen,3,None,721df61e-33ce-4ee3-86fe-06af22be8a6f
1,False,False,238VOQ7YHDB10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Cabinet_Box_Interior,3,55 Hard Rock Maple,19a265a2-d483-4119-a793-06af22be8a6f
1,False,False,238VOQ7YHDD10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Cabinet_Box,3,Frameless,a6a0a308-169e-475b-befa-06af22be8a6f
1,False,False,238VOQ7YHDF10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Product_Line,3,Homestead Frame,aa6f7f4c-58df-49d5-9cf0-06af22be8a6f
1,False,False,238VOQ7YHDH10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Notes,3,0,8c6468ad-3895-4e3b-9943-06af22be8a6f
1,False,False,238VOQ7YHDJ10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Door_Vendor,3,Bywater,0ff902ee-fa53-42e7-8d0e-06af22be8a6f
1,False,False,238VOQ7YHDL10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Veneer_Material,3,( 3_4 ) WT - Alder Select,cecf4dad-8722-4671-93c0-06af22be8a6f
1,False,False,238VOQ7YHDN10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Melamine_Material,3,( 3_4 ) CBI - 55 Hard Rock Maple,26be5d0f-8369-46ed-ba80-06af22be8a6f
1,False,False,238VOQ7YHDP10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Edgebanding,3,CAB EDGES PVC,cf7e44fa-2c08-4e2a-b2da-06af22be8a6f
1,False,False,238VOQ7YHDR10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Toe_Kick_Type,3,"Leveler Legs, Hafele Axilo",b5a638cc-3ca4-4636-ad4e-06af22be8a6f
5,False,False,238VOQ7YHDT10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Door_Style,3,"Laminate, PVC Tape Banding",f38f5cfd-7886-4983-b3c4-06af22be8a6f
5,False,False,238VOQ7YHDV10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Drawer_Front_Style,3,"Laminate, Vertical Grain, 1 mm Thick Edge Banding",0d3fa1b9-57de-4552-8088-06af22be8a6f
5,False,False,238VOQ7YHDX10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Drawer_Box,3,"Maple, Dovetail, Solid Wood (0.5in)",fdccb5b8-cd14-4b3b-907c-06af22be8a6f
5,False,False,238VOQ7YHDZ10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Drawer_Glide,3,"Blum Full Extension, Undermount, Soft Close",404e2be2-2765-4ad5-8c10-06af22be8a6f
5,False,False,238VOQ7YHE110,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Wood_Type,3,Alder Select,36ae55f5-71d8-47f6-941d-06af22be8a6f
1,False,False,238VOQ7YHE310,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Applied_Molding,3,None,73660c33-6f0b-4c30-ab55-06af22be8a6f
6,False,False,238VOQ7YHE510,,238IJQOYJXXF,,238VOPSEPRUE,False,Product_Type,3,Box Filler,d6d34771-67d4-4198-a3cb-06af22be8a6f
1,False,False,238VOQ7YHE710,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Project_Manager,3,0,56f234ac-2264-4d30-b9dc-06af22be8a6f
1,False,False,238VOQ7YHE910,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Cutlister,3,0,7fd4732d-39c8-40a7-8b8b-06af22be8a6f
1,False,False,238VOQ7YHEB10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Stile_Width,3, ,5eda44cc-a79a-4bc7-81fb-06af22be8a6f
1,False,False,238VOQ7YHED10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Rail_Width,3, ,c7b34f93-8330-4043-b1d2-06af22be8a6f
1,False,False,238VOQ7YHEF10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Toe_Kick_Height,3,4,d5e4650e-77b5-41c4-b38f-06af22be8a6f
1,False,False,238VOQ7YHEH10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Inside_Profile,3,Not Applicable,1fd147b4-f87d-491a-91a7-06af22be8aee
1,False,False,238VOQ7YHEJ10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Outside_Profile,3,1/16in Radius,b5809bbe-aac8-4b2d-a6b6-06af22be8aee
1,False,False,238VOQ7YHEL10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Panel_Profile,3,Not Applicable,6da1319f-3e23-4cb1-b124-06af22be8aee
1,False,False,238VOQ7YHEN10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Door_Thickness,3,0.75,5246f1ec-32d4-470b-88d7-06af22be8aee
1,False,False,238VOQ7YHEP10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Buyout_Arrival_Date,3,"Type ""ddd"" to input date...",df76fe6f-be32-4e1d-9e5b-06af22be8aee
1,False,False,238VOQ7YHER10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Buyout_Type,3,Bywater,d2d06e33-6bb8-4d9e-9f75-06af22be8aee
6,False,False,238VOQ7YHET10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Buyout_Panel_Total,3,0,e4e194f8-5e68-4f68-a27c-06af22be8aee
6,False,False,238VOQ7YHEV10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Buyout_Drawer_Box_Total,3,0,aa61fc1e-ac55-40e1-859a-06af22be8aee
6,False,False,238VOQ7YHEX10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Dealership,3,,c6a19287-c33f-4bc2-b269-06af22be8aee
1,False,False,238VOQ7YHEZ10,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_HC_Number,3,0,5d36f6f2-d2d7-4bae-8d94-06af22be8aee
